17777,41.29,39.844,0,2019,10,19,0,20,5
17777,41.29,39.844,0,2019,10,19,0,30,5
17777,41.29,39.844,0,2019,10,19,0,40,5
17777,41.29,39.844,0,2019,10,19,0,50,5
17777,41.29,39.844,0,2019,10,19,1,0,5
